movieId,title,imdbId,tmdbId
866,Bound (1996),115736,9303
867,Carpool (1996),115836,23945
869,Kansas City (1996),116745,22479
870,Gone Fishin' (1997),119214,9054
875,Nothing to Lose (1994),110693,410921
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),106544,38955
879,"Relic, The (1997)",120004,11015
880,"Island of Dr. Moreau, The (1996)",116654,9306
881,First Kid (1996),116311,12559
882,"Trigger Effect, The (1996)",117965,58770
885,Bogus (1996),115725,3587
886,Bulletproof (1996),115783,10723
888,Land Before Time III: The Time of the Great Giving (1995),113596,19004
889,1-900 (06) (1994),109001,101230
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),113253,10987
892,Twelfth Night (1996),117991,44705
893,Mother Night (1996),117093,20318
896,Wild Reeds (Les roseaux sauvages) (1994),111019,26933
897,For Whom the Bell Tolls (1943),35896,27854
898,"Philadelphia Story, The (1940)",32904,981
899,Singin' in the Rain (1952),45152,872
900,"American in Paris, An (1951)",43278,2769
901,Funny Face (1957),50419,13320
902,Breakfast at Tiffany's (1961),54698,164
903,Vertigo (1958),52357,426
904,Rear Window (1954),47396,567
905,It Happened One Night (1934),25316,3078
906,Gaslight (1944),36855,13528
907,"Gay Divorcee, The (1934)",25164,28288
908,North by Northwest (1959),53125,213
909,"Apartment, The (1960)",53604,284
910,Some Like It Hot (1959),53291,239
911,Charade (1963),56923,4808
912,Casablanca (1942),34583,289
913,"Maltese Falcon, The (1941)",33870,963
914,My Fair Lady (1964),58385,11113
915,Sabrina (1954),47437,6620
916,Roman Holiday (1953),46250,804
917,"Little Princess, The (1939)",31580,26531
918,Meet Me in St. Louis (1944),37059,909
919,"Wizard of Oz, The (1939)",32138,630
920,Gone with the Wind (1939),31381,770
921,My Favorite Year (1982),84370,31044
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),43014,599
923,Citizen Kane (1941),33467,15
924,2001: A Space Odyssey (1968),62622,62
926,All About Eve (1950),42192,705
927,"Women, The (1939)",32143,22490
928,Rebecca (1940),32976,223
929,Foreign Correspondent (1940),32484,25670
930,Notorious (1946),38787,303
931,Spellbound (1945),38109,4174
932,"Affair to Remember, An (1957)",50105,8356
933,To Catch a Thief (1955),48728,381
934,Father of the Bride (1950),42451,20758
935,"Band Wagon, The (1953)",45537,29376
936,Ninotchka (1939),31725,1859
937,Love in the Afternoon (1957),50658,18299
938,Gigi (1958),51658,17281
940,"Adventures of Robin Hood, The (1938)",29843,10907
941,"Mark of Zorro, The (1940)",32762,32093
942,Laura (1944),37008,1939
943,"Ghost and Mrs. Muir, The (1947)",39420,22292
944,Lost Horizon (1937),29162,3598
945,Top Hat (1935),27125,3080
946,To Be or Not to Be (1942),35446,198
947,My Man Godfrey (1936),28010,13562
948,Giant (1956),49261,1712
949,East of Eden (1955),48028,220
950,"Thin Man, The (1934)",25878,3529
951,His Girl Friday (1940),32599,3085
952,Around the World in 80 Days (1956),48960,2897
953,It's a Wonderful Life (1946),38650,1585
954,Mr. Smith Goes to Washington (1939),31679,3083
955,Bringing Up Baby (1938),29947,900
956,Penny Serenade (1941),34012,43795
959,Of Human Bondage (1934),25586,43905
961,Little Lord Fauntleroy (1936),27893,23114
963,"Inspector General, The (1949)",41509,40206
965,"39 Steps, The (1935)",26029,260
968,Night of the Living Dead (1968),63350,10331
969,"African Queen, The (1951)",43265,488
970,Beat the Devil (1953),46414,22733
971,Cat on a Hot Tin Roof (1958),51459,261
973,Meet John Doe (1941),33891,32574
976,"Farewell to Arms, A (1932)",22879,22649
979,Nothing Personal (1995),114007,125587
981,Dangerous Ground (1997),118927,52855
982,Picnic (1955),48491,39940
984,"Pompatus of Love, The (1996)",117357,85328
986,Fly Away Home (1996),116329,11076
987,Bliss (1997),118742,63945
988,Grace of My Heart (1996),116442,58985
990,Maximum Risk (1996),117011,10861
991,Michael Collins (1996),117039,1770
993,Infinity (1996),116635,2033
994,Big Night (1996),115678,18203
996,Last Man Standing (1996),116830,9333
998,Set It Off (1996),117603,9400
999,2 Days in the Valley (1996),115438,9401
1003,Extreme Measures (1996),116259,11306
1004,"Glimmer Man, The (1996)",116421,9625
1005,D3: The Mighty Ducks (1996),116000,10680
1006,"Chamber, The (1996)",115862,6346
1007,"Apple Dumpling Gang, The (1975)",72653,18660
1008,"Davy Crockett, King of the Wild Frontier (1955)",47977,35115
1009,Escape to Witch Mountain (1975),72951,14821
1010,"Love Bug, The (1969)",64603,14136
1011,Herbie Rides Again (1974),71607,10869
1012,Old Yeller (1957),50798,22660
1013,"Parent Trap, The (1961)",55277,19186
1014,Pollyanna (1960),54195,31102
1015,Homeward Bound: The Incredible Journey (1993),107131,6878
1016,"Shaggy Dog, The (1959)",53271,15944
1017,Swiss Family Robinson (1960),54357,18444
1018,That Darn Cat! (1965),59793,20723
1019,"20,000 Leagues Under the Sea (1954)",46672,173
1020,Cool Runnings (1993),106611,864
1021,Angels in the Outfield (1994),109127,24795
1022,Cinderella (1950),42332,11224
1023,Winnie the Pooh and the Blustery Day (1968),63819,81310
1024,"Three Caballeros, The (1945)",38166,15947
1025,"Sword in the Stone, The (1963)",57546,9078
1027,Robin Hood: Prince of Thieves (1991),102798,8367
1028,Mary Poppins (1964),58331,433
1029,Dumbo (1941),33563,11360
1030,Pete's Dragon (1977),76538,11114
1031,Bedknobs and Broomsticks (1971),66817,12335
1032,Alice in Wonderland (1951),43274,12092
1033,"Fox and the Hound, The (1981)",82406,10948
1034,Freeway (1996),116361,11229
1035,"Sound of Music, The (1965)",59742,15121
1036,Die Hard (1988),95016,562
1037,"Lawnmower Man, The (1992)",104692,10163
1040,"Secret Agent, The (1996)",117582,47199
1041,Secrets & Lies (1996),117589,11159
1042,That Thing You Do! (1996),117887,9591
1043,To Gillian on Her 37th Birthday (1996),117924,30500
1046,Beautiful Thing (1996),115640,10938
1047,"Long Kiss Goodnight, The (1996)",116908,11412
1049,"Ghost and the Darkness, The (1996)",116409,10586
1050,Looking for Richard (1996),116913,42314
1051,Trees Lounge (1996),117958,27845
1053,Normal Life (1996),117202,23223
1054,Get on the Bus (1996),116404,49471
1055,Shadow Conspiracy (1997),120107,38153
1056,Jude (1996),116722,25147
1057,Everyone Says I Love You (1996),116242,9716
1059,William Shakespeare's Romeo + Juliet (1996),117509,454
1060,Swingers (1996),117802,10218
1061,Sleepers (1996),117665,819
1064,Aladdin and the King of Thieves (1996),115491,11238
1066,Shall We Dance (1937),29546,31530
1068,Crossfire (1947),39286,28120
1073,Willy Wonka & the Chocolate Factory (1971),67992,252
1076,"Innocents, The (1961)",55018,16372
1077,Sleeper (1973),70707,11561
1078,Bananas (1971),66808,11302
1079,"Fish Called Wanda, A (1988)",95159,623
1080,Monty Python's Life of Brian (1979),79470,583
1081,Victor/Victoria (1982),84865,12614
1082,"Candidate, The (1972)",68334,21711
1083,"Great Race, The (1965)",59243,11575
1084,Bonnie and Clyde (1967),61418,475
1085,"Old Man and the Sea, The (1958)",52027,11331
1086,Dial M for Murder (1954),46912,521
1088,Dirty Dancing (1987),92890,88
1089,Reservoir Dogs (1992),105236,500
1090,Platoon (1986),91763,792
1091,Weekend at Bernie's (1989),98627,8491
1092,Basic Instinct (1992),103772,402
1093,"Doors, The (1991)",101761,10537
1094,"Crying Game, The (1992)",104036,11386
1095,Glengarry Glen Ross (1992),104348,9504
1096,Sophie's Choice (1982),84707,15764
1097,E.T. the Extra-Terrestrial (1982),83866,601
1099,"Christmas Carol, A (1938)",29992,25842
1100,Days of Thunder (1990),99371,2119
1101,Top Gun (1986),92099,744
1103,Rebel Without a Cause (1955),48545,221
1104,"Streetcar Named Desire, A (1951)",44081,702
1105,Children of the Corn IV: The Gathering (1996),115885,25750
1107,Loser (1991),102336,
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),117040,9305
1112,Palookaville (1996),117284,37616
1114,"Funeral, The (1996)",116378,21612
1116,"Single Girl, A (Fille seule, La) (1995)",113057,102461
1117,"Eighth Day, The (Huiti??me jour, Le) (1996)",116581,36998
1119,Drunks (1995),112907,116844
1120,"People vs. Larry Flynt, The (1996)",117318,1630
1121,Glory Daze (1995),116422,26626
1123,"Perfect Candidate, A (1996)",117320,124837
1124,On Golden Pond (1981),82846,11816
1125,"Return of the Pink Panther, The (1975)",72081,11843
1126,Drop Dead Fred (1991),101775,10379
1127,"Abyss, The (1989)",96754,2756
1128,"Fog, The (1980)",80749,790
1129,Escape from New York (1981),82340,1103
1130,"Howling, The (1980)",82533,11298
1131,Jean de Florette (1986),91288,4480
1132,Manon of the Spring (Manon des sources) (1986),91480,4481
1135,Private Benjamin (1980),81375,10765
1136,Monty Python and the Holy Grail (1975),71853,762
1137,Hustler White (1996),116587,44497
1140,Entertaining Angels: The Dorothy Day Story (1996),116212,99479
1144,"Line King: The Al Hirschfeld Story, The (1996)",116886,124829
1147,When We Were Kings (1996),118147,10548
1148,Wallace & Gromit: The Wrong Trousers (1993),108598,531
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",84589,4483
1151,Lesson Faust (1994),109781,18919
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",34493,61461
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",78875,659
1162,"Ruling Class, The (1972)",69198,30892
1163,Mina Tannenbaum (1994),110521,86369
1167,Dear God (1996),116059,38554
1170,Best of the Best 3: No Turning Back (1995),112483,36555
1171,Bob Roberts (1992),103850,10608
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),95765,11216
1173,"Cook the Thief His Wife & Her Lover, The (1989)",97108,7452
1175,Delicatessen (1991),101700,892
1176,"Double Life of Veronique, The (Double Vie de V??ronique, La) (1991)",101765,1600
1177,Enchanted April (1992),101811,26561
1178,Paths of Glory (1957),50825,975
1179,"Grifters, The (1990)",99703,18129
1180,Hear My Song (1991),102014,54405
1183,"English Patient, The (1996)",116209,409
1184,Mediterraneo (1991),102426,38251
1185,My Left Foot (1989),97937,10161
1186,"Sex, Lies, and Videotape (1989)",98724,1412
1187,Passion Fish (1992),105107,41768
1188,Strictly Ballroom (1992),105488,10409
1189,"Thin Blue Line, The (1988)",96257,14285
1190,Tie Me Up! Tie Me Down! (????tame!) (1990),101026,2469
1191,Madonna: Truth or Dare (1991),102370,10174
1192,Paris Is Burning (1990),100332,31225
1193,One Flew Over the Cuckoo's Nest (1975),73486,510
1194,Cheech and Chong's Up in Smoke (1978),78446,11455
1196,Star Wars: Episode V - The Empire Strikes Back (1980),80684,1891
1197,"Princess Bride, The (1987)",93779,2493
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),82971,85
1199,Brazil (1985),88846,68
1200,Aliens (1986),90605,679
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",60196,429
1202,Withnail & I (1987),94336,13446
1203,12 Angry Men (1957),50083,389
1204,Lawrence of Arabia (1962),56172,947
1206,"Clockwork Orange, A (1971)",66921,185
1207,To Kill a Mockingbird (1962),56592,595
1208,Apocalypse Now (1979),78788,28
1209,Once Upon a Time in the West (C'era una volta il West) (1968),64116,335
1210,Star Wars: Episode VI - Return of the Jedi (1983),86190,1892
1211,"Wings of Desire (Himmel ??ber Berlin, Der) (1987)",93191,144
1212,"Third Man, The (1949)",41959,1092
1213,Goodfellas (1990),99685,769
1214,Alien (1979),78748,348
1215,Army of Darkness (1993),106308,766
1216,"Big Blue, The (Grand bleu, Le) (1988)",95250,175
1217,Ran (1985),89881,11645
1218,"Killer, The (Die xue shuang xiong) (1989)",97202,10835
1219,Psycho (1960),54215,539
1220,"Blues Brothers, The (1980)",80455,525
1221,"Godfather: Part II, The (1974)",71562,240
1222,Full Metal Jacket (1987),93058,600
1223,"Grand Day Out with Wallace and Gromit, A (1989)",104361,530
1224,Henry V (1989),97499,10705
1225,Amadeus (1984),86879,279
1226,"Quiet Man, The (1952)",45061,3109
1227,Once Upon a Time in America (1984),87843,311
1228,Raging Bull (1980),81398,1578
1230,Annie Hall (1977),75686,703
1231,"Right Stuff, The (1983)",86197,9549
1232,Stalker (1979),79944,1398
1233,"Boot, Das (Boat, The) (1981)",82096,387
1234,"Sting, The (1973)",70735,9277
1235,Harold and Maude (1971),67185,343
1236,Trust (1990),103130,37291
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",50976,490
1238,Local Hero (1983),85859,11235
1240,"Terminator, The (1984)",88247,218
1241,Dead Alive (Braindead) (1992),103873,763
1242,Glory (1989),97441,9665
1243,Rosencrantz and Guildenstern Are Dead (1990),100519,18971
1244,Manhattan (1979),79522,696
1245,Miller's Crossing (1990),100150,379
1246,Dead Poets Society (1989),97165,207
1247,"Graduate, The (1967)",61722,37247
1248,Touch of Evil (1958),52311,1480
1249,"Femme Nikita, La (Nikita) (1990)",100263,9322
1250,"Bridge on the River Kwai, The (1957)",50212,826
1251,8 1/2 (8??) (1963),56801,422
1252,Chinatown (1974),71315,829
1253,"Day the Earth Stood Still, The (1951)",43456,828
1254,"Treasure of the Sierra Madre, The (1948)",40897,3090
1255,Bad Taste (1987),92610,9964
1256,Duck Soup (1933),23969,3063
1257,Better Off Dead... (1985),88794,13667
1258,"Shining, The (1980)",81505,694
1259,Stand by Me (1986),92005,235
1260,M (1931),22100,832
1261,Evil Dead II (Dead by Dawn) (1987),92991,765
1262,"Great Escape, The (1963)",57115,5925
1263,"Deer Hunter, The (1978)",77416,11778
1264,Diva (1981),82269,4485
1265,Groundhog Day (1993),107048,137
1266,Unforgiven (1992),105695,33
1267,"Manchurian Candidate, The (1962)",56218,982
1268,Pump Up the Volume (1990),100436,8428
1269,Arsenic and Old Lace (1944),36613,212
1270,Back to the Future (1985),88763,105
1271,Fried Green Tomatoes (1991),101921,1633
1272,Patton (1970),66206,11202
1273,Down by Law (1986),90967,1554
1274,Akira (1988),94625,149
1275,Highlander (1986),91203,8009
1276,Cool Hand Luke (1967),61512,903
1277,Cyrano de Bergerac (1990),99334,11673
1278,Young Frankenstein (1974),72431,3034
1279,Night on Earth (1991),102536,339
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),101640,10404
1281,"Great Dictator, The (1940)",32553,914
1282,Fantasia (1940),32455,756
1283,High Noon (1952),44706,288
1284,"Big Sleep, The (1946)",38355,910
1285,Heathers (1989),97493,2640
1286,Somewhere in Time (1980),81534,16633
1287,Ben-Hur (1959),52618,665
1288,This Is Spinal Tap (1984),88258,11031
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),85809,11314
1290,Some Kind of Wonderful (1987),94006,15143
1291,Indiana Jones and the Last Crusade (1989),97576,89
1292,Being There (1979),78841,10322
1293,Gandhi (1982),83987,783
1295,"Unbearable Lightness of Being, The (1988)",96332,10644
1296,"Room with a View, A (1986)",91867,11257
1297,Real Genius (1985),89886,14370
1298,Pink Floyd: The Wall (1982),84503,12104
1299,"Killing Fields, The (1984)",87553,625
1300,My Life as a Dog (Mitt liv som hund) (1985),89606,8816
1301,Forbidden Planet (1956),49223,830
1302,Field of Dreams (1989),97351,2323
1303,"Man Who Would Be King, The (1975)",73341,983
1304,Butch Cassidy and the Sundance Kid (1969),64115,642
1305,"Paris, Texas (1984)",87884,655
1306,Until the End of the World (Bis ans Ende der Welt) (1991),101458,10341
1307,When Harry Met Sally... (1989),98635,639
1310,Hype! (1996),116589,30180
1312,Female Perversions (1996),116293,41801
1318,Blue Juice (1995),112537,18762
1320,Alien?? (a.k.a. Alien 3) (1992),103644,8077
1321,"American Werewolf in London, An (1981)",82010,814
1322,Amityville 1992: It's About Time (1992),103678,41671
1323,Amityville 3-D (1983),85159,27214
1324,Amityville: Dollhouse (1996),115535,52263
1325,Amityville: A New Generation (1993),106262,33519
1326,Amityville II: The Possession (1982),83550,16235
1327,"Amityville Horror, The (1979)",78767,11449
1328,"Amityville Curse, The (1990)",99030,41848
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),71233,25944
1330,April Fool's Day (1986),90655,24913
1331,Audrey Rose (1977),75704,49126
1332,"Believers, The (1987)",92632,32076
1333,"Birds, The (1963)",56869,571
1334,"Blob, The (1958)",51418,8851
1335,Blood Beach (1981),82083,37843
1336,Body Parts (1991),101492,32146
1337,"Body Snatcher, The (1945)",37549,30346
1339,Dracula (Bram Stoker's Dracula) (1992),103874,6114
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",26138,229
1341,Burnt Offerings (1976),74258,13549
1342,Candyman (1992),103919,9529
1343,Cape Fear (1991),101540,1598
1344,Cape Fear (1962),55824,11349
1345,Carrie (1976),74285,7340
1346,Cat People (1982),83722,6217
1347,"Nightmare on Elm Street, A (1984)",87800,377
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",13442,653
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),91651,28198
1350,"Omen, The (1976)",75005,794
1351,Blood and Wine (Blood & Wine) (1996),115710,31640
1352,Albino Alligator (1996),115495,8744
1353,"Mirror Has Two Faces, The (1996)",117057,25189
1354,Breaking the Waves (1996),115751,145
1355,Nightwatch (1997),119791,2212
1356,Star Trek: First Contact (1996),117731,199
1357,Shine (1996),117631,7863
1358,Sling Blade (1996),117666,12498
1359,Jingle All the Way (1996),116705,9279
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),117293,17204
1363,"Preacher's Wife, The (1996)",117372,21539
